Time(hh:mm:ss),Temperature(C),1,2,3,4,5,6,7,8,9,10,11,12,,,,
,,,,,,,,,,,,,,,,,
58:00:00,37,508.32,492.244,499.188,766.409,773.427,765.18,1021.434,1135.627,1226.697,169.284,178.314,213.179,,,,
,,501.318,484.408,487.499,835.29,704.995,701.046,1030.561,1019.15,1285.223,1185.244,1101.082,1038.12,,,,
,,496.846,483.612,500.378,840.627,677.463,694.526,951.541,1154.316,1221.543,1188.5,1134.476,1332.842,,,,
,,845.983,658.373,774.716,1140.567,995.032,1027.33,1262.143,1548.019,1454.428,1203.621,1306.767,1255.707,,,,
,,833.933,726.834,756.952,1189.854,1017.329,1072.888,1293.895,1398.362,1471.286,1462.397,1083.129,1514.899,,,,
,,850.831,708.213,757.143,1231.407,993.963,1084.001,1336.57,1583.476,1404.748,1487.949,1491.973,1199.357,,,,
,,1254.669,1263.983,1242.322,1324.386,1277.547,1288.071,1327.276,1612.104,1664.796,1517.222,1373.1,1391.411,,,,
,,164.201,174.266,169.976,164.685,166.218,179.182,178.57,186.374,195.623,54.892,55.923,57.335,,,,
,,,,,,,,,,,,,,,,,
59:00:00,37,516.782,499.099,505.576,783.341,788.994,777.262,1037.415,1161.581,1236.508,171.841,179.9,215.876,,,,
,,511.046,492.444,500.638,848.96,736.617,723.643,1033.843,1034.698,1284.507,1195.523,1132.742,1050.04,,,,
,,513.74,495.91,487.808,847.322,690.15,708.361,996.946,1168.654,1260.942,1217.473,1135.061,1357.529,,,,
,,865.944,652.882,777.068,1165.321,1019.255,1062.892,1280.626,1559.816,1468.742,1211.018,1313.928,1289.822,,,,
,,839.859,742.808,761.424,1205.253,1032.801,1090.49,1304.034,1397.305,1476.441,1491.33,1087.715,1526.548,,,,
,,856.716,712.878,767.3,1237.697,988.609,1108.705,1368.409,1636.721,1421.34,1491.642,1495.33,1197.913,,,,
,,1249.705,1259.137,1288.394,1343.917,1283.984,1308.292,1308.014,1611.404,1681.689,1506.558,1413.727,1424.527,,,,
,,166.541,176.032,163.86,165.354,166.327,182.19,180.737,189.394,192.014,56.851,56.014,55.663,,,,
,,,,,,,,,,,,,,,,,
1:00:00,37,516.626,499.796,504.633,793.163,793.711,774.714,1037.185,1163.413,1236.042,168.925,180.714,215.044,,,,
,,511.381,496.587,499.149,844.098,731.861,730.176,1029.441,1036.838,1293.879,1196.119,1124.342,1055.118,,,,
,,508.302,493.985,508.3,863.536,676.459,716.333,997.133,1172.59,1265.985,1221.261,1133.56,1352.655,,,,
,,872.167,658.949,780.656,1148.158,1012.752,1059.984,1266.387,1563.775,1456.071,1221.303,1320.117,1301.309,,,,
,,842.833,739.728,778.212,1214.963,1031.18,1079.083,1307.642,1384.892,1486.186,1499.166,1089.453,1528.671,,,,
,,860.457,728.907,775.357,1240.963,993.112,1105.93,1354.348,1626.329,1433.529,1494.326,1496.169,1189.844,,,,
,,1260.246,1252.219,1250.48,1324.908,1293.707,1303.139,1306.464,1601.594,1667.001,1506.759,1405.922,1411.767,,,,
,,167.517,174.179,167.127,163.294,169.988,180.691,180.606,187.657,188.944,56.87,56.743,56.922,,,,
,,,,,,,,,,,,,,,,,
1:01:00,37,522.282,504.628,508.631,790.386,798.126,779.232,1035.075,1163.851,1235.964,170.156,180.32,211.784,,,,
,,512.132,493.111,504.383,860.38,734.602,728.386,1029.837,1037.86,1308.931,1202.882,1120.806,1043.586,,,,
,,516.461,505.14,500.549,853.843,699.906,713.282,982.54,1172.171,1250.863,1216.465,1173.422,1365.758,,,,
,,876.393,656.061,779.058,1152.825,1021.618,1059.722,1255.123,1543.362,1453.565,1242.856,1323.289,1284.009,,,,
,,851.242,741.707,773.399,1201.886,1037.693,1078.001,1281.813,1403.374,1480.553,1465.023,1078.791,1537.816,,,,
,,878.014,738.432,780.835,1225.392,991.749,1102.846,1348.976,1590.092,1403.383,1492.726,1509.439,1170.813,,,,
,,1225.537,1244.197,1266.712,1319.105,1277.25,1283.909,1299.277,1593.038,1665.159,1521.138,1366.58,1389.137,,,,
,,162.353,175.343,163.927,166.208,166.858,183.937,179.255,188.176,195.149,58.637,56.658,55.152,,,,
,,,,,,,,,,,,,,,,,
1:02:00,37,526.415,509.066,515.618,801.862,802.719,793.753,1040.727,1171.53,1245.771,168.49,180.508,214.077,,,,
,,515.782,500.83,509.634,863.6,735.263,735.493,1042.236,1046.66,1300.902,1213.394,1142.564,1054.148,,,,
,,515.846,506.163,514.649,862.74,699.814,723.317,1010.11,1188.775,1281.76,1222.505,1146.353,1373.085,,,,
,,875.528,667.584,800.07,1146.795,1013.354,1082.207,1278.546,1559.458,1464.895,1254.253,1330.354,1301.617,,,,
,,861.576,754.737,788.12,1223.314,1056.109,1077.108,1304.002,1393.991,1471.41,1468.034,1074.514,1527.487,,,,
,,880.886,737.367,785.466,1237.864,1018.177,1107.634,1321.541,1635.48,1417.779,1492.156,1502.422,1197.858,,,,
,,1249.104,1262.199,1245.214,1323.507,1276.38,1294.255,1314.68,1584.781,1667.139,1524.086,1408.656,1417.352,,,,
,,164.418,175.671,166.46,165.123,164.073,178.772,180.642,188.047,189.563,56.207,57.149,56.607,,,,
,,,,,,,,,,,,,,,,,
1:03:00,37,530.175,510.509,516.342,798.755,807.378,784.832,1049.452,1171.261,1237.278,166.985,177.193,213.216,,,,
,,520.398,512.551,508.529,860.625,735.006,736.889,1045.922,1050.551,1300.657,1213.154,1128.531,1047.79,,,,
,,514.325,503.62,515.421,868.123,699.531,726.366,982.722,1182.283,1285.883,1231.874,1163.867,1367.041,,,,
,,876.919,677.174,800.662,1151.404,1017.786,1066.324,1254.988,1575.453,1474.401,1234.626,1326.675,1296.681,,,,
,,857.971,755.3,785.643,1208.025,1042.577,1107.942,1282.589,1393.318,1464.93,1484.981,1078.805,1522.947,,,,
,,884.147,738.65,770.15,1249.803,1012.687,1104.552,1319.145,1609.823,1423.549,1518.957,1492.187,1176.682,,,,
,,1242.576,1247.109,1252.05,1307.259,1269.322,1285.418,1305.484,1597.976,1631.481,1497.814,1394.961,1398.614,,,,
,,161.915,174.003,167.118,162.858,162.994,178.76,178.021,186.138,192.178,55.581,55.467,56.611,,,,
,,,,,,,,,,,,,,,,,
1:04:00,37,541.254,523.301,522.484,824.659,829.804,809.908,1071.231,1200.294,1266.962,173.118,180.995,214.748,,,,
,,535.046,524.867,518.407,888.712,760.659,760.919,1068.611,1074.634,1353.219,1236.277,1163.314,1074.087,,,,
,,538.107,522.031,528.506,888.715,709.502,743.431,1013.552,1213.511,1305.912,1252.655,1185.355,1393.559,,,,
,,903.221,689.252,804.59,1183.58,1043.807,1097.326,1279.338,1584.46,1488.531,1260.473,1368.739,1321.003,,,,
,,881.378,774.725,793.286,1245.584,1064.477,1113.758,1310.288,1418.736,1503.984,1519.891,1103.909,1533.556,,,,
,,892.596,764.153,805.059,1245.314,1024.987,1131.758,1336.51,1654.004,1448.704,1520.786,1524.392,1206.655,,,,
,,1248.061,1255.453,1276.465,1342.658,1282.372,1306.031,1326.243,1593.826,1643.66,1538.552,1427.246,1421.888,,,,
,,164.933,176.471,165.4,164.982,166.392,183.207,180.491,189.594,193.273,57.507,55.678,55.856,,,,
,,,,,,,,,,,,,,,,,
1:05:00,37,542.486,529.146,534.448,824.828,839.013,823.156,1079.019,1201.942,1272.857,172.825,181.106,213.455,,,,
,,529.056,519.883,529.685,886.405,758.872,766.598,1082.542,1071.536,1334.58,1238.968,1175.95,1075.544,,,,
,,531.718,523.31,532.159,897.62,732.626,742.654,1028.264,1218.568,1319.572,1259.208,1175.002,1398.046,,,,
,,914.385,691.875,824.729,1180.739,1042.908,1091.757,1289.321,1586.236,1487.75,1269.674,1378.104,1341.266,,,,
,,882.643,777.17,805.274,1226.265,1066.16,1130.797,1299.484,1417.846,1493.67,1507.111,1107.115,1547.629,,,,
,,909.847,753.273,799.623,1273.066,1036.466,1135.175,1349.462,1648.234,1435.318,1527.304,1521.405,1209.174,,,,
,,1250.249,1260.56,1268.183,1343.325,1284.333,1303.036,1325.273,1601.744,1655.551,1526.947,1435.894,1434.562,,,,
,,166.059,175.319,171.775,165.605,166.641,181.049,184.379,190.804,194.521,57.691,55.61,56.353,,,,
,,,,,,,,,,,,,,,,,
1:06:00,37,549.049,529.852,540.083,830.621,844.696,833.945,1081.936,1209.551,1288.992,171.007,180.913,214.365,,,,
,,551.353,533.601,534.442,900.518,782.491,766.148,1092.105,1076.146,1344.142,1252.03,1190.297,1082.085,,,,
,,545.233,526.548,538.152,903.403,720.659,762.645,1031.892,1229.276,1335.329,1278.725,1192.143,1409.943,,,,
,,925.754,698.867,813.747,1172.855,1056.16,1104.003,1295.036,1616.097,1494.038,1275.343,1385.832,1340.825,,,,
,,891.521,787.791,818.042,1256.095,1091.876,1132.999,1305.062,1415.376,1510.419,1517.773,1103.711,1550.91,,,,
,,914.98,771.737,814.609,1261.525,1033.468,1144.312,1338.245,1642.571,1461.934,1545.998,1550.337,1204.567,,,,
,,1264.379,1266.287,1274.495,1338.352,1279.326,1303.612,1329.729,1622.409,1642.006,1539.084,1451.591,1443.768,,,,
,,169.467,180.73,167.679,169.182,168.864,184.776,183.351,191.889,195.806,58.029,56.109,56.866,,,,
,,,,,,,,,,,,,,,,,
1:07:00,37,548.145,533.83,538.137,823.448,839.27,824.708,1079.567,1206.91,1269.81,169.409,176.959,214.111,,,,
,,535.075,527.415,526.443,895.786,765.165,763.182,1074.669,1075.285,1354.346,1241.68,1162.782,1077.417,,,,
,,545.573,527.912,539.485,894.339,730.576,749.286,1005.213,1217.488,1323.701,1265.368,1207.004,1401.867,,,,
,,904.782,694.044,829.241,1165.945,1038.167,1088.254,1250.962,1590.143,1479.238,1274.945,1397.158,1317.783,,,,
,,895.906,784.964,809.215,1240.802,1070.951,1116.256,1286.057,1400.828,1498.256,1482.699,1095.691,1530.735,,,,
,,920.658,771.998,814.454,1259.489,1034.294,1126.332,1331.699,1622.611,1410.595,1522.517,1531.9,1202.366,,,,
,,1243.22,1246.888,1253.332,1312.664,1265.062,1286.404,1290.986,1606.518,1642.426,1535.219,1384.426,1400.22,,,,
,,163.702,176.298,166.577,163.637,165.349,177.904,179.313,188.989,192.653,57.19,54.984,55.672,,,,
,,,,,,,,,,,,,,,,,
1:08:00,37,555.145,539.699,539.983,834.955,852.109,839.618,1082.899,1217.009,1291.093,168.744,181.129,215.278,,,,
,,545.409,537.106,532.682,906.694,779.777,777.911,1073.03,1081.779,1373.289,1266.205,1184.556,1077.68,,,,
,,549.24,537.191,541.291,907.978,736.98,768.82,1030.083,1238.918,1308.118,1276.037,1226.136,1417.158,,,,
,,915.695,703.651,830.558,1187.362,1065.376,1106.681,1262.024,1585.14,1486.28,1298.364,1390.539,1345.692,,,,
,,900.956,785.137,820.518,1252.691,1077.654,1125.045,1293.172,1420.815,1494.98,1494.225,1113.281,1553.113,,,,
,,920.085,782.334,828.1,1257.084,1034.39,1156.883,1340.064,1620.276,1427.738,1529.192,1548.553,1189.58,,,,
,,1236.095,1249.461,1265.439,1326.576,1279.117,1273.375,1305.083,1596.359,1653.933,1552.033,1399.384,1407.195,,,,
,,165.11,179.311,167.815,165.527,167.032,180.753,178.008,191.186,192.226,57.469,55.096,56.416,,,,
,,,,,,,,,,,,,,,,,
1:09:00,37,560.944,547.494,549.107,845.494,860.794,844.892,1097.908,1229.602,1297.764,170.424,180.764,217.107,,,,
,,545.614,544.052,553.972,915.63,787.148,783.612,1087.079,1099.338,1372.352,1266.61,1188.128,1094.451,,,,
,,551.306,541.195,541.714,919.669,758.086,775.208,1035.826,1246.763,1325.465,1284.907,1233.332,1423.242,,,,
,,922.173,701.712,844.268,1198.029,1074.417,1105.309,1263.12,1591.687,1479.541,1304.228,1422.848,1346.785,,,,
,,903.708,803.562,832.359,1249.558,1095.546,1148.391,1303.8,1444.641,1498.988,1509.066,1099.8,1566.543,,,,
,,939.07,778.04,825.576,1288.787,1051.169,1153.956,1352.242,1634,1434.175,1531.727,1556.915,1182.026,,,,
,,1260.768,1271.721,1260.273,1334.896,1263.426,1286.865,1319.396,1604.306,1663.393,1558.196,1440.88,1413.573,,,,
,,164.79,177.817,168.786,164.434,166.937,182.011,179.872,189.025,197.472,57.737,57.355,55.902,,,,
,,,,,,,,,,,,,,,,,
1:10:00,37,566.911,551.78,555.704,850.13,868.641,855.461,1102.761,1239.814,1301.567,169.119,176.562,213.876,,,,
,,557.812,546.518,551.814,925.023,794.98,795.51,1091.184,1101.266,1360.819,1278.195,1208.867,1098.933,,,,
,,565.646,543.935,553.201,917.906,739.349,777.967,1041.671,1256.469,1346.546,1294.17,1242.473,1431.368,,,,
,,938.067,709.062,843.97,1198.844,1065.472,1132.863,1280.387,1596.28,1487.684,1305.047,1418.102,1347.339,,,,
,,912.22,803.929,831.044,1245.367,1092.14,1133.972,1312.035,1417.782,1523.778,1538.435,1114.06,1538.956,,,,
,,929.299,794.079,836.18,1276.694,1050.91,1165.242,1358.856,1667.284,1459.012,1521.526,1552.472,1210.127,,,,
,,1254.095,1254.153,1275.811,1323.481,1285.358,1296.789,1297.399,1603.844,1658.464,1553.734,1422.876,1409.71,,,,
,,166.516,177.16,167.001,165.763,169.184,180.047,184.165,189.162,192.015,56.269,58.087,58.537,,,,
,,,,,,,,,,,,,,,,,
1:11:00,37,563.35,551.522,562.971,847.799,873.666,851.746,1097.216,1229.594,1297.542,170.157,179.411,210.999,,,,
,,563.711,550.794,552.33,923.206,788.741,793.482,1100.272,1099.568,1384.736,1268.841,1196.767,1092.541,,,,
,,552.733,541.856,556.828,928.279,748.538,782.719,1022.392,1247.605,1347.922,1290.476,1245.775,1433.592,,,,
,,929.185,720.409,851.204,1186.375,1061.073,1131.987,1263.082,1602.058,1483.832,1307.573,1432.496,1342.454,,,,
,,906.681,805.871,832.751,1244.382,1093.735,1135.375,1289.757,1416.444,1501.594,1500.191,1102.036,1551.75,,,,
,,934.464,786.585,842.605,1272.741,1047.564,1158.452,1342.272,1641.503,1423.412,1557.007,1549.277,1184.801,,,,
,,1242.075,1260.479,1244.059,1323.663,1271.979,1294.597,1319.408,1605.588,1645.007,1530.031,1407.832,1408.603,,,,
,,162.688,178.057,166.854,167.591,166.533,181.586,182.517,190.248,197.847,58.539,56.374,55.957,,,,
,,,,,,,,,,,,,,,,,
1:12:00,37,579.101,557.119,565.336,865.016,875.712,867.035,1108.317,1253.329,1321.07,172.5,176.447,213.974,,,,
,,572.37,553.415,558.951,938.607,802.225,812.11,1106.078,1111.771,1378.295,1292.355,1229.002,1103.13,,,,
,,555.809,546.853,562.914,943.642,762.476,791.07,1032.085,1273.122,1357.905,1315.487,1230.569,1436.047,,,,
,,938.319,725.754,873.346,1190.046,1077.421,1139.832,1272.772,1600.461,1501.118,1319.47,1440.771,1354.149,,,,
,,930.401,815.596,846.547,1268.552,1103.107,1146.557,1314.45,1422.07,1515.3,1522.728,1123.251,1540.844,,,,
,,941.907,801.267,846.745,1285.799,1063.329,1165.871,1342.028,1678.756,1462.358,1525.854,1540.588,1217.289,,,,
,,1255.509,1259.313,1246.591,1323.016,1285.744,1297.548,1315.952,1590.413,1664.604,1547.831,1438.588,1403.223,,,,
,,164.906,179.673,169.851,168.456,166.071,183.775,185.15,190.086,192.558,56.419,56.975,58.252,,,,
,,,,,,,,,,,,,,,,,
1:13:00,37,583.073,562.6,567.607,875.234,891.139,875.807,1119.169,1251.233,1316.557,171.904,180.537,212.782,,,,
,,578.147,559.718,563.253,943.863,805.574,810.881,1103.549,1114.898,1411.069,1300.406,1221.009,1104.515,,,,
,,567.765,556.018,569.99,948.611,773.14,794.55,1050.06,1275.797,1341.255,1313.389,1257.73,1449.432,,,,
,,955.229,737.693,871.855,1202.518,1092.13,1129.737,1261.946,1611.823,1498.572,1353.988,1452.053,1356.472,,,,
,,928.678,827.469,857.79,1259.404,1118.657,1158.215,1304.132,1450.594,1521.755,1521.356,1115.4,1566.59,,,,
,,964.298,799.327,848.339,1303.049,1068.722,1192.804,1368.209,1644.62,1434.273,1550.533,1532.276,1194.298,,,,
,,1263.211,1271.018,1271.874,1342.746,1266.194,1283.635,1317.789,1599.806,1669.927,1561.182,1431.989,1420.864,,,,
,,166.997,179.058,169.452,166.626,170.905,184.661,183.125,191.734,198.78,57.166,58.022,56.224,,,,
,,,,,,,,,,,,,,,,,
1:14:00,37,584.292,570.947,575.738,871.754,893.029,883.377,1120.537,1268.408,1328.805,170.398,178.777,215.183,,,,
,,579.306,571.193,567.668,955.268,828.13,825.289,1118.47,1124.966,1397.545,1310.218,1234.205,1108.189,,,,
,,586.223,568.424,573.651,956.757,772.097,807.004,1051.459,1280.056,1380.719,1331.986,1258.358,1458.509,,,,
,,965.375,731.084,867.411,1218.521,1095.359,1151.604,1273.907,1626.186,1507.139,1343.509,1461.366,1384.715,,,,
,,949.311,826.06,863.097,1261.328,1117.595,1163.163,1313.236,1434.13,1517.362,1527.094,1114.297,1552.885,,,,
,,953.669,820.466,868.032,1294.067,1071.696,1184.546,1336.614,1675.911,1467.176,1573.259,1562.101,1200.891,,,,
,,1254.788,1252.694,1274.48,1338.894,1285.92,1299.592,1324.101,1600.75,1629.532,1562.461,1462.484,1438.29,,,,
,,166.789,180.963,170.182,167.577,169.74,183.562,184.301,193.154,197.322,57.038,56.294,57.291,,,,
,,,,,,,,,,,,,,,,,
1:15:00,37,587.773,571.05,573.152,874.01,902.351,886.388,1120.488,1266.9,1323.33,168.933,179.339,215.628,,,,
,,585.882,566.566,572.968,949.195,827.708,818.291,1105.646,1123.936,1416.726,1308.208,1241.963,1102.819,,,,
,,580.266,562.193,572.076,946.909,776.453,807.763,1051.995,1285.44,1345.572,1317.641,1269.836,1453.184,,,,
,,952.6,739.621,872.835,1212.999,1102.764,1141.902,1259.019,1633.819,1489.27,1355,1478.376,1365.815,,,,
,,938.562,832.311,862.2,1262.567,1120.339,1157.782,1304.06,1428.483,1525.075,1513.455,1112.6,1533.585,,,,
,,965.341,808.69,857.452,1298.032,1066.272,1203.266,1354.545,1650.053,1435.098,1540.492,1541.625,1201.124,,,,
,,1247.502,1257.938,1273.956,1326.205,1277.267,1277.573,1319.21,1609.34,1647.824,1565.701,1437.136,1428.865,,,,
,,161.442,177.477,171.064,167.761,167.291,182.686,179.777,190.089,197.293,57.697,55.539,55.973,,,,
,,,,,,,,,,,,,,,,,
1:16:00,37,593.448,583.244,582.989,889.406,912.997,896.82,1138.253,1286.679,1343.389,170.093,179.027,214.897,,,,
,,587.246,573.625,578.521,965.397,834.769,841.043,1119.107,1138.87,1411.245,1320.043,1266.287,1115.06,,,,
,,591.985,577.43,581.901,971.587,790.428,818.561,1077.322,1300.427,1387.636,1339.707,1257.322,1485.261,,,,
,,983.198,749.858,880.469,1216.874,1112.419,1156.746,1276.219,1648.021,1496.3,1358.817,1487.779,1404.435,,,,
,,949.005,848.557,876.892,1282.254,1137.888,1176.736,1303.946,1466.211,1534.319,1556.96,1129.659,1549.859,,,,
,,966.961,826.689,876.49,1300.416,1081.891,1219.378,1369.833,1650.964,1453.609,1543.599,1553.466,1209.783,,,,
,,1253.16,1256.797,1275.242,1329.539,1272.496,1276.797,1334.684,1612.769,1667.257,1575.496,1456.485,1434.386,,,,
,,168.136,182.692,171.298,166.33,167.128,184.951,182.843,193.478,195.519,56.349,57.071,55.91,,,,
,,,,,,,,,,,,,,,,,
1:17:00,37,592.981,575.284,587.909,883.467,909.267,901.565,1127.675,1267.346,1334.564,170.074,180.753,216.065,,,,
,,586.781,574.547,586.14,958.214,831.785,837.851,1119.389,1139.385,1417.977,1315.762,1237.021,1115.638,,,,
,,591.846,579.478,574.705,959.761,794.475,825.946,1062.339,1292.643,1394.437,1334.996,1280.962,1461.033,,,,
,,973.345,760.669,885.486,1210.601,1115.587,1136.181,1270.279,1609.757,1507.092,1352.82,1477.717,1395.674,,,,
,,943.771,842.131,880.516,1261.457,1129.931,1176.318,1292.336,1446.398,1525.833,1531.197,1115.003,1541.073,,,,
,,974.899,817.148,874.183,1307.199,1085.997,1211.76,1360.198,1646.442,1431.665,1569.964,1573.429,1196.346,,,,
,,1258.411,1247.55,1259.45,1331.162,1262.112,1272.104,1316.95,1601.977,1647.741,1555.95,1448.908,1428.26,,,,
,,163.287,179.128,168.586,165.63,166.438,183.97,178.546,189.56,198.213,56.036,55.291,54.99,,,,
,,,,,,,,,,,,,,,,,
1:18:00,37,603.313,590.825,590.849,898.912,923.114,903.698,1134.024,1285.583,1348.636,171.741,176.073,213.904,,,,
,,591.948,581.846,591.641,975.296,844.643,839.68,1134.927,1139.274,1419.114,1318.545,1243.305,1113.659,,,,
,,598.394,580.003,580.928,969.22,779.927,827.434,1073.236,1302.773,1396.855,1343.207,1284.774,1470.406,,,,
,,969.249,744.035,877.305,1202.989,1113.971,1165.793,1276.939,1620.805,1505.577,1353.683,1491.369,1385.234,,,,
,,959.445,854.941,878.566,1295.634,1122.543,1175.995,1306.303,1428.414,1531.536,1532.577,1119.896,1567.527,,,,
,,984.148,838.017,887.486,1296.477,1087.661,1196.019,1328.857,1666.365,1457.637,1563.749,1577.846,1198.124,,,,
,,1219.267,1239.137,1258.4,1326.701,1280.719,1299.51,1306.399,1613.073,1623.719,1552.42,1450.455,1429.217,,,,
,,168.917,178.818,168.046,167.337,169.604,181.852,185.331,192.208,196.311,56.046,55.596,56.48,,,,
,,,,,,,,,,,,,,,,,
1:19:00,37,616.021,593.614,594.593,901.64,930.524,921.525,1139.675,1296.286,1352.099,168.307,177.818,215.989,,,,
,,606.564,585.581,599.399,981.2,845.995,846.188,1129.882,1153.59,1453.018,1340.138,1271.816,1130.001,,,,
,,595.455,585.463,600.09,988.433,815.297,839.608,1080.651,1318.619,1387.091,1358.042,1310.895,1486.502,,,,
,,992.828,768.909,908.721,1224.509,1115.451,1160.771,1268.432,1633.604,1514.188,1382.301,1514.611,1387.618,,,,
,,968.053,857.295,896.252,1284.877,1140.699,1193.858,1308.122,1436.466,1526.094,1532.678,1131.955,1560.32,,,,
,,994.888,842.632,882.477,1339.814,1108.374,1222.172,1360.249,1669.497,1462.816,1568.056,1579.499,1225.993,,,,
,,1259.43,1270.163,1263.984,1327.54,1289.024,1286.956,1331.083,1616.552,1677.545,1590.256,1437.874,1423.942,,,,
,,165.591,184.129,172.928,168.761,168.828,186.86,184.464,190.969,202.339,58.19,54.964,56.212,,,,
,,,,,,,,,,,,,,,,,
1:20:00,37,613.361,596.838,599.488,901.973,932.304,919.24,1142.36,1285.549,1354.291,167.416,176.631,213.131,,,,
,,597.543,590.555,596.798,987.152,844.802,856.384,1123.966,1147.521,1450.322,1327.477,1265.769,1114.152,,,,
,,608.402,590.28,591.183,981.385,804.649,839.298,1072.917,1317.854,1374.592,1354.029,1296.371,1481.742,,,,
,,978.916,754.082,903.604,1222.108,1127.256,1150.555,1267.235,1619.77,1510.688,1370.88,1494.529,1382.343,,,,
,,966.077,875.685,885.597,1264.041,1143.233,1188.665,1302.963,1446.538,1521.971,1534.028,1112.981,1577.086,,,,
,,996.1,830.677,886.305,1302.117,1076.264,1220.885,1351.988,1661.585,1451.232,1585.568,1575.203,1187.359,,,,
,,1242.709,1256.389,1268.183,1336.596,1274.099,1279.24,1307.688,1601.021,1641.172,1553.382,1443.926,1421.354,,,,
,,165.942,181.675,169.524,165.93,170.052,184.422,179.932,190.945,197.232,58.316,54.888,55.668,,,,
,,,,,,,,,,,,,,,,,
1:21:00,37,611.203,586.712,599.21,903.204,929.374,922.795,1141.372,1285.347,1353.485,169.061,178.515,215.613,,,,
,,606.424,594.675,597.305,985.955,847.55,854.043,1144.284,1148.306,1437.436,1320.998,1252.281,1122.858,,,,
,,596.332,587.972,607.078,985.139,809.273,840.164,1056.026,1313.748,1417.412,1357.781,1288.588,1472.931,,,,
,,994.166,769.297,913.826,1200.607,1103.027,1160.965,1265.456,1626.031,1508.908,1362.536,1498.629,1408.532,,,,
,,967.322,869.667,889.539,1277.988,1134.496,1187.014,1296.37,1427.705,1520.281,1546.071,1115.226,1535.542,,,,
,,986.291,842.921,902.527,1322.209,1091.362,1206.677,1334.448,1664.584,1450.279,1559.573,1561.877,1183.52,,,,
,,1248.277,1253.917,1242.096,1308.926,1274.522,1285.899,1305.599,1592.277,1624.189,1558.879,1451.244,1415.284,,,,
,,165.096,179.649,172.053,165.676,167.862,183.358,185.122,194.086,194.322,55.502,53.922,56.182,,,,
,,,,,,,,,,,,,,,,,
1:22:00,37,617.343,603.542,609.747,909.607,951.245,930.54,1154.764,1297.718,1359.768,169.764,179.316,212.692,,,,
,,607.617,591.423,604.44,995.325,860.094,866.18,1134.843,1155.913,1456.184,1339.858,1282.457,1123.685,,,,
,,617.545,595.532,599.31,988.619,819.991,850.276,1075.473,1317.116,1387.824,1357.285,1320.444,1476.79,,,,
,,996.103,763.599,909.632,1229.036,1135.022,1154.263,1259.802,1613.55,1502.941,1390.63,1524.174,1388.949,,,,
,,976.764,873.72,906.41,1275.327,1143.285,1188.707,1299.28,1448.608,1514.636,1524.856,1126.401,1544.508,,,,
,,1009.848,858.465,896.912,1308.865,1099.222,1233.494,1362.475,1661.107,1442.336,1556.8,1549.428,1208.411,,,,
,,1229.926,1234.863,1265.395,1321.029,1256.932,1282.028,1295.838,1595.949,1658.641,1572.494,1449.247,1413.343,,,,
,,164.677,183.228,167.794,168.513,169.894,185.466,184.44,194.993,197.694,55.871,55.712,55.598,,,,
,,,,,,,,,,,,,,,,,
1:23:00,37,630.952,609.865,624.042,924.896,962.976,942.678,1160.861,1322.955,1380.248,172.061,180.065,215.315,,,,
,,624.243,611.651,616.878,999.091,865.438,877.749,1140.789,1169.971,1459.855,1354.145,1281.966,1135.735,,,,
,,617.443,601.82,605.488,1011.433,835.387,856.576,1095.415,1338.862,1422.934,1376.359,1333.981,1510.373,,,,
,,1013.65,788.399,925.43,1233.648,1148.655,1182.427,1283.761,1628.179,1509.989,1390.709,1535.67,1413.053,,,,
,,994.006,882.514,910.368,1286.608,1175.011,1218.566,1303.493,1466.445,1536.438,1557.082,1134.967,1572.156,,,,
,,1012.091,860.336,907.119,1334.284,1100.542,1237.565,1372.647,1675.629,1476.705,1580.999,1604.867,1207.777,,,,
,,1262.328,1261.353,1273.193,1332.589,1281.364,1309.599,1298.668,1607.764,1672.383,1588.938,1481.564,1426.88,,,,
,,168.242,187.093,172.098,170.002,170.791,186.11,183.626,193.583,198.148,56.533,56.455,56.751,,,,
,,,,,,,,,,,,,,,,,
1:24:00,37,628.663,611.869,614.694,915.881,947.456,938.226,1154.146,1314.2,1374.104,170.889,177.826,212.992,,,,
,,621.014,604.33,603.096,999.244,877.172,879.783,1146.643,1160.472,1449.275,1353.205,1293.809,1130.591,,,,
,,624.037,606.52,617.962,1008.648,808.797,859.024,1094.734,1330.285,1415.507,1373.295,1305.027,1499.2,,,,
,,1013.825,777.25,921.088,1235.944,1127.66,1177.759,1276.616,1622.133,1501.127,1396.266,1535.073,1400.96,,,,
,,975.388,879.399,905.106,1285.046,1147.062,1197.669,1301.912,1435.738,1520.786,1552.113,1112.713,1547.13,,,,
,,1019.49,866.977,907.75,1306.03,1098.582,1229.066,1339.984,1697.398,1465.2,1544.496,1577.049,1194.853,,,,
,,1235.662,1237.538,1262.048,1326.79,1280.127,1286.271,1306.298,1580.633,1645.001,1572.451,1451.29,1427.297,,,,
,,169.61,184.745,168.509,166.228,168.165,184.724,185.956,191.108,193.228,56.837,57.054,54.414,,,,
,,,,,,,,,,,,,,,,,
1:25:00,37,640.243,614.572,625.49,924.221,965.895,954.439,1167.1,1328.136,1378.932,167.95,180.536,214.484,,,,
,,632.797,612.898,618.008,1012.751,881.194,884.443,1158.611,1175.597,1458.434,1359.528,1311.581,1139.497,,,,
